name_telecaller,client,status,source,isExternal,city,days_difference
Sheeba,Dunzo,negative,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Random,negative,Others,True,Others,5
Sheeba,Zomato,inaccessible,Referrals,False,Chennai,358
Sheeba,Missing Clients,positive,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,Zomato,negative,Referrals,False,Hyderabad,368
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Missing,382
Sheeba,Move in sync,rnr,Airavatha data,True,Missing,28
Sheeba,Move in sync,positive,Airavatha data,True,Missing,31
Sheeba,Swiggy,negative,Reused Leads,False,Hyderabad,5
Sheeba,Missing Clients,positive,WhatsApp OptIn Form,False,Hyderabad,382
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,1 MG,inaccessible,Facebook,False,Chennai,366
Sheeba,Zomato,inaccessible,Web Chat Referrals,False,Hyderabad,366
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,366
Sheeba,Others,negative,Others,False,Chennai,2
Sheeba,Others,negative,Others,False,Chennai,3
Sheeba,Zomato,positive,WhatsApp OptIn Form,False,Hyderabad,312
Sheeba,Swiggy,inaccessible,Referrals,False,Hyderabad,20
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,359
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,31
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,27
Sheeba,Move in sync,negative,Airavatha data,True,Missing,32
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Zomato,negative,Referrals,False,Hyderabad,13
Sheeba,Missing Clients,inaccessible,Referrals,False,Hyderabad,251
Sheeba,Uber Eats,inaccessible,Referrals,True,Bangalore,1
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,366
Sheeba,Others,positive,unknown,True,Hyderabad,1
Sheeba,Others,positive,unknown,True,Hyderabad,4
Sheeba,Swiggy,inaccessible,Referrals,False,Hyderabad,19
Sheeba,Others,negative,Others,False,Chennai,10
Sheeba,Others,negative,Others,False,Chennai,6
Sheeba,Others,inaccessible,Others,False,Chennai,3
Sheeba,Uber Eats,negative,Referrals,True,Bangalore,1
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,359
Sheeba,Dunzo,negative,WhatsApp OptIn Form,False,Bangalore,6
Sheeba,Dunzo,negative,WhatsApp OptIn Form,False,Bangalore,3
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,Others,negative,unknown,True,Hyderabad,1
Sheeba,Zomato,negative,API,False,Hyderabad,251
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Hyderabad,281
Sheeba,Swiggy,negative,WhatsApp OptIn Form,False,Hyderabad,8
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,23
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,26
Sheeba,Rapido,negative,API,False,Hyderabad,281
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,33
Sheeba,Swiggy,negative,unknown,True,Bangalore,1
Sheeba,Missing Clients,inaccessible,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,Zomato,positive,WhatsApp OptIn Form,False,Bangalore,364
Sheeba,Swiggy,negative,unknown,True,Mysore,2
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Others,inaccessible,WhatsApp OptIn Form,False,Chennai,0
Sheeba,Others,rnr,WhatsApp OptIn Form,False,Chennai,17
Sheeba,Others,inaccessible,WhatsApp OptIn Form,False,Chennai,3
Sheeba,Zomato,negative,Referrals,False,Delhi,366
Sheeba,Others,negative,Referrals,False,Hyderabad,5
Sheeba,Others,rnr,Referrals,False,Hyderabad,1
Sheeba,Others,negative,Referrals,False,Hyderabad,0
Sheeba,Missing Clients,positive,WhatsApp OptIn Form,False,Missing,366
Sheeba,Swiggy,negative,Facebook,False,Hyderabad,19
Sheeba,Others,positive,API,True,Bangalore,2
Sheeba,Swiggy,negative,Referrals,False,Hyderabad,8
Sheeba,Zomato,positive,Referrals,False,Hyderabad,362
Sheeba,Move in sync,other reasons,Airavatha data,True,Missing,27
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,31
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,36
Sheeba,Others,inaccessible,Others,False,Bangalore,3
Sheeba,Others,negative,Others,False,Bangalore,4
Sheeba,Rapido,inaccessible,API,False,Chennai,366
Sheeba,Zomato,positive,Facebook,False,Bangalore,366
Sheeba,Move in sync,negative,Airavatha data,True,Missing,32
Sheeba,Zomato,negative,Web Chat Referrals,False,Hyderabad,359
Sheeba,Dunzo,inaccessible,API,False,Hyderabad,251
Sheeba,Swiggy,negative,unknown,True,Missing,0
Sheeba,1 MG,negative,Others,False,Chennai,366
Sheeba,Zomato,negative,Referrals,False,Hyderabad,281
Sheeba,Swiggy,negative,API,False,Hyderabad,19
Sheeba,Zomato,negative,Referrals,False,Hyderabad,281
Sheeba,Zomato,rnr,Others,True,Chennai,2
Sheeba,Zomato,negative,Referrals,False,Bangalore,359
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Swiggy,negative,API,False,Hyderabad,7
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Others,0
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Others,1
Sheeba,Uber Eats,negative,Referrals,True,Bangalore,0
Sheeba,Zomato,inaccessible,Others,True,Others,1
Sheeba,Zomato,negative,API,False,Hyderabad,366
Sheeba,Move in sync,negative,Airavatha data,True,Missing,31
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,28
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,351
Sheeba,Rapido,inaccessible,API,False,Bangalore,366
Sheeba,Zomato,negative,Referrals,False,Bangalore,26
Sheeba,Others,negative,unknown,True,Bangalore,0
Sheeba,Others,negative,unknown,True,Bangalore,0
Sheeba,Zomato,negative,Referrals,False,Delhi,366
Sheeba,Swiggy,negative,Reused Leads,False,Hyderabad,19
Sheeba,Others,negative,Others,False,Chennai,6
Sheeba,Others,positive,Others,False,Chennai,3
Sheeba,Others,negative,Others,False,Chennai,42
Sheeba,Rapido,negative,Referrals,False,Chennai,366
Sheeba,Zomato,negative,Referrals,False,Hyderabad,36
Sheeba,Swiggy,inaccessible,Facebook,False,Hyderabad,11
Sheeba,Rapido,inaccessible,WhatsApp OptIn Form,False,Hyderabad,281
Sheeba,Others,negative,Others,False,Chennai,3
Sheeba,Others,rnr,Others,False,Chennai,2
Sheeba,Zomato,negative,Referrals,False,Hyderabad,359
Sheeba,Zomato,inaccessible,Referrals,False,Delhi,366
Sheeba,Others,rnr,API,True,Chennai,1
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,32
Sheeba,Zomato,negative,Referrals,False,Bangalore,35
Sheeba,Swiggy,negative,Referrals,False,Hyderabad,7
Sheeba,Zomato,negative,Web Chat Referrals,False,Hyderabad,366
Sheeba,Zomato,negative,API,False,Bangalore,366
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Missing Clients,inaccessible,WhatsApp OptIn Form,False,Missing,366
Sheeba,Dunzo,negative,Others,False,Bangalore,1
Sheeba,Dunzo,negative,Others,False,Bangalore,5
Sheeba,Dunzo,negative,Others,False,Bangalore,8
Sheeba,Zomato,negative,Referrals,False,Delhi,366
Sheeba,Move in sync,other reasons,Airavatha data,True,Missing,28
Sheeba,Swiggy,inaccessible,API,False,Hyderabad,1
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,32
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,28
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,7
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,18
Sheeba,Swiggy,inaccessible,unknown,True,Hyderabad,19
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,37
Sheeba,Zomato,negative,Referrals,False,Bangalore,40
Sheeba,Missing Clients,positive,WhatsApp OptIn Form,False,Missing,366
Sheeba,Move in sync,negative,Airavatha data,True,Missing,33
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,364
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Uber Eats,negative,Referrals,True,Bangalore,1
Sheeba,1 MG,negative,Others,False,Chennai,366
Sheeba,Others,negative,Others,False,Bangalore,4
Sheeba,Others,negative,Others,False,Bangalore,7
Sheeba,Others,rnr,Others,False,Bangalore,0
Sheeba,Swiggy,inaccessible,WhatsApp OptIn Form,False,Hyderabad,12
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Zomato,negative,Facebook,False,Hyderabad,366
Sheeba,Random,rnr,Others,True,Others,5
Sheeba,Zomato,positive,Referrals,False,Bangalore,358
Sheeba,Zomato,inaccessible,Reused Leads,False,Bangalore,364
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,359
Sheeba,Rapido,negative,Others,True,Others,3
Sheeba,Zomato,negative,Referrals,False,Delhi,366
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,359
Sheeba,Zomato,positive,API,False,Hyderabad,281
Sheeba,Swiggy,negative,unknown,True,Bangalore,1
Sheeba,Zomato,negative,Referrals,False,Bangalore,37
Sheeba,Zomato,positive,Referrals,False,Chennai,358
Sheeba,Random,negative,Others,False,Bangalore,19
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,13
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,24
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,34
Sheeba,Zomato,negative,Facebook,False,Chennai,366
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,31
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,28
Sheeba,Others,inaccessible,Others,False,Hyderabad,6
Sheeba,Others,positive,Others,False,Hyderabad,9
Sheeba,Others,inaccessible,Others,False,Hyderabad,0
Sheeba,Others,negative,Others,True,Chennai,2
Sheeba,Missing Clients,inaccessible,WhatsApp OptIn Form,False,Missing,366
Sheeba,Missing Clients,positive,WhatsApp OptIn Form,False,Missing,366
Sheeba,Others,other reasons,Others,False,Bangalore,3
Sheeba,Rapido,inaccessible,Others,False,Bangalore,366
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,31
Sheeba,Move in sync,rnr,Airavatha data,True,Missing,28
Sheeba,Zomato,positive,WhatsApp OptIn Form,False,Bangalore,18
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,6
Sheeba,Zomato,positive,WhatsApp OptIn Form,False,Bangalore,28
Sheeba,Others,negative,Referrals,False,Bangalore,10
Sheeba,Others,negative,Referrals,False,Bangalore,14
Sheeba,Others,positive,Referrals,False,Bangalore,10
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,359
Sheeba,Zomato,inaccessible,Others,False,Bangalore,34
Sheeba,Zomato,negative,Others,False,Bangalore,37
Sheeba,1 MG,inaccessible,Facebook,False,Chennai,366
Sheeba,Swiggy,negative,unknown,True,Bangalore,1
Sheeba,Zomato,negative,Web Chat Referrals,False,Chennai,359
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Mumbai,366
Sheeba,Others,negative,API,False,Bangalore,94
Sheeba,Zomato,negative,API,False,Mumbai,366
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,Others,inaccessible,WhatsApp OptIn Form,False,Bangalore,12
Sheeba,Others,inaccessible,WhatsApp OptIn Form,False,Bangalore,8
Sheeba,Others,rnr,WhatsApp OptIn Form,False,Bangalore,0
Sheeba,Uber Eats,negative,Referrals,True,Bangalore,1
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Zomato,negative,Referrals,False,Hyderabad,33
Sheeba,Swiggy,inaccessible,WhatsApp OptIn Form,False,Hyderabad,12
Sheeba,Zomato,negative,Referrals,False,Hyderabad,365
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,281
Sheeba,Zomato,inaccessible,Facebook,False,Chennai,366
Sheeba,Random,negative,Others,True,Bangalore,5
Sheeba,Swiggy,inaccessible,Referrals,False,Hyderabad,1
Sheeba,Zomato,positive,Referrals,False,Bangalore,366
Sheeba,1 MG,inaccessible,Facebook,False,Chennai,366
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Zomato,inaccessible,API,False,Hyderabad,251
Sheeba,Zomato,inaccessible,Facebook,False,Chennai,366
Sheeba,Zomato,inaccessible,Referrals,False,Chennai,358
Sheeba,Swiggy,negative,Referrals,False,Hyderabad,13
Sheeba,Zomato,negative,Referrals,False,Hyderabad,369
Sheeba,Zomato,negative,Referrals,False,Hyderabad,367
Sheeba,Zomato,negative,Web Chat Referrals,False,Hyderabad,366
Sheeba,Others,negative,Others,False,Bangalore,4
Sheeba,Others,inaccessible,Others,False,Bangalore,3
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Zomato,negative,Others,False,Chennai,6
Sheeba,Zomato,negative,Others,False,Chennai,6
Sheeba,Zomato,negative,Others,False,Chennai,3
Sheeba,Swiggy,negative,Referrals,False,Hyderabad,8
Sheeba,Random,other reasons,API,False,Bangalore,19
Sheeba,Others,inaccessible,API,False,Bangalore,3
Sheeba,Others,negative,API,False,Bangalore,4
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,366
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,34
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Zomato,negative,API,False,Others,5
Sheeba,Zomato,inaccessible,API,False,Others,1
Sheeba,Zomato,negative,API,False,Others,0
Sheeba,Others,negative,Others,False,Chennai,6
Sheeba,Others,negative,Others,False,Chennai,11
Sheeba,Others,rnr,Others,False,Chennai,10
Sheeba,Zomato,negative,Facebook,False,Chennai,366
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Zomato,inaccessible,Reused Leads,False,Bangalore,366
Sheeba,Others,negative,Referrals,False,Hyderabad,9
Sheeba,Others,inaccessible,Referrals,False,Hyderabad,0
Sheeba,Others,inaccessible,Referrals,False,Hyderabad,6
Sheeba,Zomato,inaccessible,Referrals,False,Delhi,366
Sheeba,Swiggy,negative,Reused Leads,False,Hyderabad,20
Sheeba,Rapido,rnr,Others,True,Others,2
Sheeba,Swiggy,negative,unknown,True,Mysore,2
Sheeba,Others,negative,Referrals,False,Mumbai,366
Sheeba,Missing Clients,negative,API,False,Hyderabad,251
Sheeba,1 MG,inaccessible,Facebook,False,Chennai,366
Sheeba,Zomato,negative,Referrals,False,Hyderabad,361
Sheeba,Zomato,positive,WhatsApp OptIn Form,False,Bangalore,352
Sheeba,Zomato,negative,Referrals,False,Mumbai,366
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,27
Sheeba,Move in sync,rnr,Airavatha data,True,Missing,31
Sheeba,Swiggy,inaccessible,Reused Leads,False,Hyderabad,1
Sheeba,Random,rnr,Others,True,Others,5
Sheeba,Zomato,negative,Referrals,False,Hyderabad,281
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Uber Eats,negative,Referrals,True,Bangalore,2
Sheeba,Random,rnr,Others,True,Chennai,5
Sheeba,Zomato,inaccessible,Referrals,False,Chennai,38
Sheeba,Zomato,inaccessible,Referrals,False,Chennai,41
Sheeba,Swiggy,negative,API,False,Hyderabad,7
Sheeba,Zomato,inaccessible,Referrals,False,Chennai,362
Sheeba,Zomato,positive,API,False,Bangalore,366
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,366
Sheeba,Zomato,positive,Referrals,False,Hyderabad,281
Sheeba,Swiggy,negative,API,False,Hyderabad,12
Sheeba,Zomato,negative,Referrals,False,Mumbai,340
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,358
Sheeba,Dunzo,negative,Others,False,Bangalore,6
Sheeba,Dunzo,positive,Others,False,Bangalore,3
Sheeba,Dunzo,rnr,Others,False,Bangalore,42
Sheeba,Others,negative,Others,False,Bangalore,7
Sheeba,Others,positive,Others,False,Bangalore,3
Sheeba,Zomato,inaccessible,Referrals,False,Chennai,358
Sheeba,Random,negative,Others,True,Others,5
Sheeba,Random,other reasons,Others,True,Others,5
Sheeba,Zomato,negative,API,True,Chennai,1
Sheeba,Others,positive,Others,False,Bangalore,0
Sheeba,Others,positive,Others,False,Bangalore,1
Sheeba,Others,negative,WhatsApp OptIn Form,False,Chennai,0
Sheeba,Swiggy,negative,API,False,Hyderabad,7
Sheeba,Uber Eats,negative,Referrals,True,Bangalore,1
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,6
Sheeba,Zomato,positive,WhatsApp OptIn Form,False,Bangalore,28
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,18
Sheeba,Move in sync,negative,Airavatha data,True,Missing,33
Sheeba,Zomato,negative,Others,False,Chennai,366
Sheeba,Zomato,inaccessible,Referrals,False,Delhi,366
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,2
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,2
Sheeba,Zomato,negative,Referrals,False,Chennai,359
Sheeba,Missing Clients,negative,Web Chat Referrals,False,Hyderabad,251
Sheeba,Random,inaccessible,Others,True,Others,5
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,32
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,35
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Zomato,negative,Referrals,False,Chennai,365
Sheeba,Missing Clients,inaccessible,WhatsApp OptIn Form,False,Missing,366
Sheeba,Others,inaccessible,Web Chat Referrals,False,Mumbai,366
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,360
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Swiggy,inaccessible,Referrals,False,Hyderabad,6
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Hyderabad,281
Sheeba,Missing Clients,inaccessible,API,False,Hyderabad,351
Sheeba,Uber Eats,negative,Others,True,Bangalore,2
Sheeba,Move in sync,rnr,Airavatha data,True,Missing,33
Sheeba,Missing Clients,inaccessible,API,False,Hyderabad,251
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Hyderabad,312
Sheeba,Zomato,negative,Others,False,Chennai,366
Sheeba,Zomato,negative,Referrals,False,Hyderabad,358
Sheeba,Uber Eats,rnr,Referrals,True,Bangalore,2
Sheeba,Move in sync,other reasons,Airavatha data,True,Missing,28
Sheeba,Zomato,inaccessible,API,False,Hyderabad,251
Sheeba,Swiggy,negative,API,False,Hyderabad,0
Sheeba,Zomato,inaccessible,API,False,Hyderabad,281
Sheeba,Zomato,inaccessible,Others,False,Hyderabad,2
Sheeba,Zomato,inaccessible,Others,False,Hyderabad,2
Sheeba,Zomato,inaccessible,Others,False,Hyderabad,5
Sheeba,Uber Eats,inaccessible,Referrals,True,Bangalore,1
Sheeba,Zomato,inaccessible,API,False,Bangalore,37
Sheeba,Zomato,inaccessible,API,False,Bangalore,40
Sheeba,Swiggy,inaccessible,WhatsApp OptIn Form,False,Hyderabad,19
Sheeba,Others,inaccessible,Others,True,Bangalore,1
Sheeba,Zomato,inaccessible,API,False,Hyderabad,366
Sheeba,Missing Clients,positive,Referrals,False,Hyderabad,351
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,Zomato,negative,Referrals,False,Hyderabad,312
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,22
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,17
Sheeba,Missing Clients,inaccessible,API,False,Hyderabad,251
Sheeba,Swiggy,rnr,unknown,True,Mysore,2
Sheeba,Swiggy,negative,unknown,True,Mysore,5
Sheeba,Swiggy,negative,Facebook,False,Hyderabad,12
Sheeba,Random,inaccessible,Others,True,Others,5
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,Uber Eats,negative,Others,True,Bangalore,2
Sheeba,Missing Clients,inaccessible,API,False,Missing,366
Sheeba,Swiggy,negative,Facebook,False,Hyderabad,11
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,1
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,1
Sheeba,Others,inaccessible,Others,False,Bangalore,15
Sheeba,Others,rnr,Others,False,Bangalore,3
Sheeba,Random,other reasons,Others,True,Others,5
Sheeba,Random,inaccessible,Others,True,Others,5
Sheeba,Zomato,negative,Referrals,False,Hyderabad,39
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Uber Eats,rnr,Others,False,Bangalore,11
Sheeba,Uber Eats,rnr,Others,False,Bangalore,16
Sheeba,Uber Eats,inaccessible,Others,False,Bangalore,17
Sheeba,Move in sync,negative,Airavatha data,True,Missing,28
Sheeba,Zomato,negative,WhatsApp OptIn Form,False,Mumbai,366
Sheeba,Swiggy,inaccessible,WhatsApp OptIn Form,False,Hyderabad,19
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,364
Sheeba,Zomato,inaccessible,Referrals,False,Chennai,358
Sheeba,Swiggy,negative,Referrals,False,Hyderabad,0
Sheeba,Swiggy,negative,Referrals,False,Hyderabad,7
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Swiggy,inaccessible,Web Chat Referrals,False,Hyderabad,12
Sheeba,Swiggy,inaccessible,API,False,Hyderabad,19
Sheeba,Zomato,inaccessible,API,False,Hyderabad,366
Sheeba,Uber Eats,negative,Referrals,True,Bangalore,0
Sheeba,1 MG,negative,WhatsApp OptIn Form,False,Chennai,366
Sheeba,Others,negative,Others,False,Bangalore,5
Sheeba,Others,negative,Others,False,Bangalore,8
Sheeba,Others,positive,Others,False,Bangalore,1
Sheeba,Swiggy,rnr,unknown,True,Mysore,5
Sheeba,Swiggy,rnr,unknown,True,Mysore,2
Sheeba,Zomato,other reasons,Referrals,False,Mumbai,340
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,369
Sheeba,Zomato,negative,API,False,Bangalore,356
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Missing,366
Sheeba,Move in sync,negative,Airavatha data,True,Missing,28
Sheeba,Swiggy,inaccessible,Facebook,False,Hyderabad,12
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,1
Sheeba,Swiggy,inaccessible,Referrals,False,Hyderabad,19
Sheeba,Missing Clients,positive,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,Zomato,negative,API,False,Hyderabad,366
Sheeba,Dunzo,negative,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Swiggy,inaccessible,unknown,True,Bangalore,1
Sheeba,Swiggy,inaccessible,unknown,True,Bangalore,5
Sheeba,Swiggy,inaccessible,unknown,True,Bangalore,2
Sheeba,Swiggy,negative,Referrals,False,Hyderabad,7
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,31
Sheeba,Move in sync,inaccessible,Airavatha data,True,Missing,28
Sheeba,Rapido,negative,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,366
Sheeba,Swiggy,negative,API,False,Hyderabad,6
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,281
Sheeba,Swiggy,negative,unknown,True,Mysore,5
Sheeba,Swiggy,inaccessible,unknown,True,Mysore,2
Sheeba,Others,inaccessible,API,False,Delhi,366
Sheeba,Zomato,inaccessible,Web Chat Referrals,False,Chennai,359
Sheeba,Zomato,inaccessible,WhatsApp OptIn Form,False,Bangalore,352
Sheeba,Swiggy,negative,unknown,True,Mysore,2
Sheeba,Zomato,negative,Referrals,False,Hyderabad,361
Sheeba,1 MG,inaccessible,Facebook,False,Chennai,366
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Swiggy,negative,Web Chat Referrals,False,Hyderabad,19
Sheeba,Random,other reasons,Others,True,Bangalore,5
Sheeba,Random,negative,Others,True,Bangalore,5
Sheeba,Zomato,negative,Referrals,False,Bangalore,361
Sheeba,Others,negative,Others,False,Chennai,3
Sheeba,Others,negative,Others,False,Chennai,3
Sheeba,Zomato,negative,Referrals,False,Delhi,366
Sheeba,Others,negative,Others,False,Bangalore,3
Sheeba,Missing Clients,inaccessible,WhatsApp OptIn Form,False,Missing,366
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,Zomato,negative,Referrals,False,Hyderabad,366
Sheeba,Zomato,negative,Others,False,Hyderabad,39
Sheeba,Swiggy,inaccessible,API,False,Hyderabad,5
Sheeba,Swiggy,inaccessible,Reused Leads,False,Hyderabad,0
Sheeba,Uber Eats,negative,Referrals,False,Bangalore,1
Sheeba,Swiggy,negative,WhatsApp OptIn Form,False,Hyderabad,20
Sheeba,Others,inaccessible,Others,False,Hyderabad,9
Sheeba,Others,inaccessible,Others,False,Hyderabad,6
Sheeba,Others,inaccessible,Others,False,Hyderabad,0
Sheeba,Missing Clients,negative,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,Dunzo,negative,WhatsApp OptIn Form,False,Bangalore,382
Sheeba,Swiggy,inaccessible,API,False,Hyderabad,22
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,40
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,35
Sheeba,Missing Clients,positive,WhatsApp OptIn Form,False,Hyderabad,382
Sheeba,Zomato,inaccessible,Referrals,False,Chennai,359
Sheeba,Swiggy,negative,Referrals,False,Hyderabad,7
Sheeba,Move in sync,rnr,Airavatha data,True,Missing,32
Sheeba,Zomato,negative,Referrals,False,Hyderabad,312
Sheeba,Missing Clients,inaccessible,WhatsApp OptIn Form,False,Bangalore,366
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,Zomato,negative,API,False,Chennai,366
Sheeba,Uber Eats,rnr,API,True,Bangalore,3
Sheeba,Swiggy,inaccessible,Others,False,Hyderabad,11
Sheeba,Zomato,negative,Referrals,False,Chennai,359
Sheeba,Zomato,negative,Referrals,False,Chennai,361
Sheeba,1 MG,inaccessible,Facebook,False,Chennai,366
Sheeba,Zomato,inaccessible,Referrals,False,Delhi,366
Sheeba,Rapido,negative,Web Chat Referrals,False,Chennai,366
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,359
Sheeba,Zomato,negative,Referrals,False,Chennai,359
Sheeba,Zomato,negative,Referrals,False,Hyderabad,37
Sheeba,Random,other reasons,Others,True,Bangalore,18
Sheeba,Zomato,negative,Referrals,False,Hyderabad,366
Sheeba,Zomato,inaccessible,Referrals,False,Hyderabad,359
Sheeba,Zomato,inaccessible,Referrals,False,Bangalore,358
Sheeba,Others,negative,API,False,Delhi,366
Sheeba,Swiggy,inaccessible,WhatsApp OptIn Form,False,Hyderabad,8
Sheeba,Swiggy,negative,WhatsApp OptIn Form,False,Hyderabad,1
Sheeba,Missing Clients,inaccessible,WhatsApp OptIn Form,False,Hyderabad,251
Sheeba,Swiggy,positive,API,False,Hyderabad,0
Sheeba,1 MG,negative,Facebook,False,Chennai,366
Sheeba,1 MG,positive,Facebook,False,Chennai,366
Sheeba,Zomato,inaccessible,Referrals,False,Delhi,366
